CNES - Recursos Físicos - Ambulatório - Consultórios - Brasil
Clin.Especializada por Município e Ano/mês compet.
Período:2024
"Município";"2024/Jan";"2024/Fev";"2024/Mar";"2024/Abr";"2024/Mai";"2024/Jun";"2024/Jul";"2024/Ago";"2024/Set";"2024/Out";"2024/Nov";"2024/Dez"
"210860 PINHEIRO";17;17;17;22;22;22;22;22;22;22;22;22
"210870 PIO XII";1;1;1;1;1;1;1;1;1;1;1;1
"210880 PIRAPEMAS";6;6;6;6;6;6;6;6;6;6;6;6
"210890 POCAO DE PEDRAS";2;2;2;2;2;2;2;2;2;2;2;2
"210900 PORTO FRANCO";4;4;4;4;4;4;4;4;4;4;4;4
"210910 PRESIDENTE DUTRA";40;40;40;42;42;45;45;45;45;45;49;49
"210923 PRESIDENTE MEDICI";1;1;1;1;1;1;1;1;1;1;1;1
"210940 PRIMEIRA CRUZ";1;1;1;1;1;1;1;1;1;1;1;1
"210945 RAPOSA";2;2;2;2;2;2;2;2;2;2;2;2
"210950 RIACHAO";1;1;1;1;1;1;1;1;1;3;3;3
"210960 ROSARIO";16;16;16;16;16;16;16;16;16;16;16;16
"210980 SANTA HELENA";4;4;4;4;4;4;4;4;4;4;4;4
"210990 SANTA INES";58;58;67;67;70;71;71;82;82;87;87;87
"211000 SANTA LUZIA";7;7;7;7;7;7;7;7;7;7;7;7
"211003 SANTA LUZIA DO PARUA";2;2;2;2;2;2;2;2;2;2;2;2
"211020 SANTA RITA";4;4;4;4;4;4;4;4;4;4;4;4
"211023 SANTANA DO MARANHAO";15;15;15;15;15;15;15;15;15;15;15;15
"211030 SANTO ANTONIO DOS LOPES";4;4;4;4;5;5;5;5;8;8;8;8
"211040 SAO BENEDITO DO RIO PRETO";3;3;3;3;3;3;3;3;3;3;3;3
"211050 SAO BENTO";4;4;4;4;4;4;4;4;4;4;4;4
"211060 SAO BERNARDO";3;3;3;3;3;3;3;3;3;3;3;3
"211070 SAO DOMINGOS DO MARANHAO";5;5;5;5;5;5;5;5;5;5;6;6
"211090 SAO FRANCISCO DO MARANHAO";6;6;6;6;6;6;6;6;6;6;6;6
"211100 SAO JOAO BATISTA";2;2;2;2;2;2;2;2;2;2;2;2
"211102 SAO JOAO DO CARU";2;2;2;2;2;2;2;2;2;2;2;2
"211105 SAO JOAO DO PARAISO";1;1;1;1;1;1;1;1;1;1;1;1
"211107 SAO JOAO DO SOTER";8;8;8;8;8;8;8;8;8;8;8;8
"211110 SAO JOAO DOS PATOS";9;9;9;9;9;9;9;9;9;9;9;9
"211120 SAO JOSE DE RIBAMAR";58;58;60;71;74;74;78;81;81;86;86;86
"211125 SAO JOSE DOS BASILIOS";1;1;1;1;1;1;1;1;1;1;1;1
"211130 SAO LUIS";1517;1518;1519;1517;1535;1540;1561;1592;1595;1601;1616;1616
"211140 SAO LUIS GONZAGA DO MARANHAO";6;6;6;6;6;6;6;6;6;6;6;6
"211150 SAO MATEUS DO MARANHAO";6;6;6;6;6;8;8;8;8;8;6;6
"211157 SAO PEDRO DOS CRENTES";1;1;1;1;1;1;1;1;1;1;1;1
"211170 SAO VICENTE FERRER";7;7;7;7;7;7;7;7;7;7;7;7
"211176 SENADOR LA ROCQUE";3;3;3;3;3;3;3;3;3;3;3;3
"211178 SERRANO DO MARANHAO";2;2;2;2;2;2;2;2;2;2;2;2
"211180 SITIO NOVO";3;3;3;5;5;5;5;5;5;5;5;5
"211195 SUCUPIRA DO RIACHAO";1;1;1;1;1;1;1;1;1;1;1;1
"211210 TIMBIRAS";2;2;2;2;2;2;2;2;2;2;2;2
"211220 TIMON";73;73;73;73;75;75;75;75;76;76;76;74
"211227 TUFILANDIA";1;1;1;1;1;1;1;1;1;1;1;1
"211230 TUNTUM";6;6;6;6;6;5;5;5;5;5;5;5
"211240 TURIACU";1;1;1;1;1;1;1;1;1;1;1;1
"211245 TURILANDIA";2;2;2;2;2;2;2;2;2;2;2;2
"211250 TUTOIA";7;7;7;7;7;7;7;7;7;7;7;7
"211270 VARGEM GRANDE";9;9;9;9;9;9;9;9;9;9;9;9
"211280 VIANA";8;8;8;8;8;8;8;8;8;14;14;14
"211285 VILA NOVA DOS MARTIRIOS";1;1;1;1;1;1;1;1;1;1;1;1
"211290 VITORIA DO MEARIM";1;1;1;1;1;1;1;1;1;1;1;1
"211300 VITORINO FREIRE";13;13;13;13;13;13;13;13;13;13;13;13
"211400 ZE DOCA";12;12;12;12;12;12;12;12;12;12;12;12
"220010 AGRICOLANDIA";4;4;4;4;4;4;4;4;4;4;4;4
"220020 AGUA BRANCA";15;15;15;15;15;15;15;15;15;15;15;15
"220025 ALAGOINHA DO PIAUI";2;2;2;2;2;2;2;2;2;2;2;2
"220040 ALTOS";8;8;8;8;8;8;8;8;7;7;7;7
"220050 AMARANTE";5;5;5;5;5;8;8;8;8;8;9;9
"220060 ANGICAL DO PIAUI";3;3;3;3;3;3;3;4;4;4;4;4
"220090 AROAZES";1;1;1;1;1;1;1;1;1;1;1;1
"220100 ARRAIAL";3;3;3;3;3;3;3;3;3;3;3;3
"220110 AVELINO LOPES";3;3;3;3;3;5;5;5;5;5;5;5
"220115 BAIXA GRANDE DO RIBEIRO";2;2;2;2;2;2;2;2;2;2;2;2
"220120 BARRAS";28;28;28;28;28;28;28;29;29;29;29;29
"220140 BARRO DURO";1;1;1;1;1;1;1;1;1;1;1;1
"220150 BATALHA";3;6;6;6;6;6;6;6;6;6;6;6
"220155 BELA VISTA DO PIAUI";4;4;4;4;4;4;4;4;4;4;4;4
"220157 BELEM DO PIAUI";1;1;1;1;1;1;1;1;1;1;1;1
"220160 BENEDITINOS";4;4;4;4;4;4;4;4;7;7;7;7
"220180 BOCAINA";3;3;3;3;3;3;3;3;3;3;3;3
"220190 BOM JESUS";9;9;9;9;9;9;9;9;10;11;11;11
"220192 BONFIM DO PIAUI";-;-;-;-;-;1;1;1;1;1;1;1
"220198 BREJO DO PIAUI";2;2;2;2;2;2;2;2;2;2;2;2
"220200 BURITI DOS LOPES";18;18;18;18;18;18;18;18;18;18;18;18
"220202 BURITI DOS MONTES";1;1;1;1;1;1;1;1;1;1;2;2
"220213 CAMPO GRANDE DO PIAUI";5;5;5;5;5;5;5;5;5;5;5;5
"220220 CAMPO MAIOR";48;48;48;48;48;48;48;48;46;46;46;46
"220230 CANTO DO BURITI";6;6;6;6;6;7;9;9;9;9;9;9
"220245 CAPITAO GERVASIO OLIVEIRA";3;3;3;3;3;3;3;3;3;3;3;3
"220253 CARAUBAS DO PIAUI";-;-;-;-;-;-;-;-;-;-;1;1
"220255 CARIDADE DO PIAUI";1;1;1;1;1;1;1;1;1;1;1;1
"220260 CASTELO DO PIAUI";1;1;1;1;1;1;1;1;1;1;1;1
"220270 COCAL";1;1;1;1;1;1;1;1;1;1;1;1
"220271 COCAL DE TELHA";1;1;1;1;1;1;1;1;1;1;1;1
"220277 COLONIA DO PIAUI";-;-;-;1;1;1;1;1;1;1;1;1
"220290 CORRENTE";9;9;9;9;9;9;9;9;9;9;9;9
"220310 CRISTINO CASTRO";6;6;6;6;6;6;6;6;6;6;6;6
"220320 CURIMATA";4;4;4;4;4;4;4;4;4;4;4;4
"220330 DEMERVAL LOBAO";4;4;4;4;4;4;4;4;4;4;4;4
"220340 DOM EXPEDITO LOPES";2;2;2;2;2;2;2;2;2;2;2;2
"220345 DOM INOCENCIO";2;2;2;2;2;2;2;2;2;2;2;2
"220350 ELESBAO VELOSO";2;2;2;2;2;2;2;2;2;2;2;2
"220360 ELISEU MARTINS";3;3;3;3;3;3;3;3;3;3;3;3
"220370 ESPERANTINA";21;21;21;21;21;21;21;21;21;21;21;21
"220380 FLORES DO PIAUI";1;1;1;1;1;1;1;1;1;1;1;1
"220390 FLORIANO";149;149;149;149;149;148;148;153;154;155;155;156
"220410 FRANCISCO AYRES";1;1;1;1;1;1;1;1;1;1;1;1
"220420 FRANCISCO SANTOS";4;4;4;4;4;4;4;4;4;4;4;4
"220430 FRONTEIRAS";2;2;2;2;2;2;2;2;2;2;2;2
"220440 GILBUES";2;2;2;2;2;2;2;2;2;2;2;2
"220450 GUADALUPE";8;8;8;8;8;8;8;8;8;8;8;8
"220455 GUARIBAS";1;1;1;1;1;1;1;1;1;1;1;1
"220465 ILHA GRANDE";5;5;5;5;5;5;5;5;5;5;5;5
"220470 INHUMA";7;7;7;7;7;7;7;7;7;7;7;7
"220480 IPIRANGA DO PIAUI";5;5;5;5;5;6;6;6;6;6;6;6
"220490 ISAIAS COELHO";1;1;1;1;1;1;1;1;1;1;1;1
"220510 ITAUEIRA";2;2;2;2;2;2;2;2;2;2;2;2
"220515 JACOBINA DO PIAUI";1;1;1;1;1;1;1;1;1;1;1;1
"220520 JAICOS";1;1;1;1;1;1;1;1;1;1;1;1
"220525 JARDIM DO MULATO";2;2;2;2;2;2;2;2;2;2;2;2
"220545 JOCA MARQUES";1;1;1;2;3;3;3;3;3;3;3;3
"220550 JOSE DE FREITAS";15;15;15;15;15;15;15;15;15;15;15;15
"220552 JULIO BORGES";1;1;1;1;1;1;1;1;1;1;1;1
"220557 LAGOA DE SAO FRANCISCO";2;2;2;2;2;2;2;2;2;2;2;2
"220570 LUIS CORREIA";5;5;5;5;5;5;5;5;5;5;5;5
"220580 LUZILANDIA";3;3;2;2;2;2;2;5;5;5;5;5
"220590 MANOEL EMIDIO";3;3;3;3;3;3;3;3;3;3;3;3
"220595 MARCOLANDIA";2;2;2;2;2;2;2;2;2;2;2;2
"220620 MIGUEL ALVES";11;11;11;11;11;11;11;11;11;11;11;11
"220630 MIGUEL LEAO";3;3;3;3;3;3;3;3;3;3;3;3
"220640 MONSENHOR GIL";3;3;3;3;3;3;3;3;3;3;3;3
"220650 MONSENHOR HIPOLITO";2;2;2;2;2;2;2;2;2;2;2;2
"220660 MONTE ALEGRE DO PIAUI";2;2;2;2;2;2;2;2;2;2;2;2
"220669 MURICI DOS PORTELAS";2;2;2;2;2;2;2;2;2;2;2;2
"220670 NAZARE DO PIAUI";1;1;1;1;1;1;1;1;1;1;1;1
"220675 NOSSA SENHORA DE NAZARE";1;1;1;1;1;1;1;1;1;1;1;1
"220680 NOSSA SENHORA DOS REMEDIOS";1;1;1;1;1;1;1;1;1;1;1;1
"220700 OEIRAS";22;22;22;24;23;24;24;24;24;24;29;29
"220730 PAES LANDIM";4;4;4;4;4;4;4;4;4;4;4;4
"220740 PALMEIRA DO PIAUI";2;2;2;2;2;2;2;2;2;2;2;2
"220750 PALMEIRAIS";1;1;1;1;1;1;1;1;1;1;1;1
"220755 PAQUETA";1;1;1;1;1;1;1;1;1;1;1;1
"220760 PARNAGUA";5;5;5;5;5;5;5;5;5;5;5;5
"220770 PARNAIBA";146;145;145;145;145;145;145;145;145;145;145;145
"220775 PASSAGEM FRANCA DO PIAUI";3;3;3;3;3;3;3;3;3;3;3;3
"220780 PAULISTANA";6;6;6;6;6;6;6;6;6;6;6;6
"220790 PEDRO II";19;19;19;19;19;19;19;19;21;21;21;21
"220795 NOVA SANTA RITA";2;2;2;2;2;2;2;2;2;2;2;2
"220800 PICOS";367;368;368;370;374;389;395;398;399;400;400;400
"220810 PIMENTEIRAS";2;2;2;2;2;2;2;2;2;2;3;3
"220820 PIO IX";2;2;2;2;2;2;2;2;2;2;2;2
"220830 PIRACURUCA";10;10;10;10;10;10;10;10;10;10;10;10
"220840 PIRIPIRI";35;35;35;36;36;36;36;36;36;36;36;36
"220850 PORTO";5;5;5;5;5;5;5;5;5;5;5;5
"220870 REDENCAO DO GURGUEIA";1;1;1;1;1;1;1;1;1;1;1;1
"220880 REGENERACAO";4;4;4;4;4;4;4;4;4;4;4;4
"220890 RIBEIRO GONCALVES";2;2;2;2;2;2;2;2;2;2;2;2
"220900 RIO GRANDE DO PIAUI";4;4;4;4;4;4;4;4;4;4;4;4
"220910 SANTA CRUZ DO PIAUI";3;3;3;3;3;3;3;3;3;3;3;3
"220915 SANTA CRUZ DOS MILAGRES";1;1;1;1;1;1;3;3;3;3;3;3
"220930 SANTA LUZ";1;1;1;1;1;1;1;1;1;1;1;1
"220935 SANTANA DO PIAUI";2;2;2;2;2;2;2;2;2;2;2;2
"220937 SANTA ROSA DO PIAUI";2;2;2;2;2;2;2;2;2;2;2;2
"220940 SANTO ANTONIO DE LISBOA";1;1;1;1;1;2;2;2;2;2;2;2
"220945 SANTO ANTONIO DOS MILAGRES";2;2;2;2;2;2;2;2;2;2;2;2
"220950 SANTO INACIO DO PIAUI";1;1;1;1;1;1;1;1;1;1;1;1
"220960 SAO FELIX DO PIAUI";1;1;1;1;1;1;1;1;1;1;1;1
"220965 SAO FRANCISCO DE ASSIS DO PIAUI";2;2;2;2;2;2;2;2;2;2;2;2
"220970 SAO FRANCISCO DO PIAUI";1;1;1;1;1;1;1;1;1;1;1;1
"220980 SAO GONCALO DO PIAUI";1;1;1;1;1;1;1;1;1;1;1;1
"220985 SAO JOAO DA CANABRAVA";1;1;1;1;1;1;1;1;1;1;1;1
"220990 SAO JOAO DA SERRA";1;1;1;1;1;1;1;1;1;1;1;1
"220997 SAO JOAO DO ARRAIAL";-;1;1;1;1;1;1;1;1;1;1;1
"221000 SAO JOAO DO PIAUI";5;5;5;5;7;7;7;7;7;7;7;7
"221010 SAO JOSE DO PEIXE";1;1;1;1;1;1;1;1;1;1;1;1
"221030 SAO JULIAO";1;1;1;1;1;1;1;1;1;1;1;1
"221037 SAO LUIS DO PIAUI";1;1;1;1;1;1;1;1;1;1;1;1
"221038 SAO MIGUEL DA BAIXA GRANDE";3;3;3;3;3;3;3;3;3;3;3;3
"221039 SAO MIGUEL DO FIDALGO";1;1;1;2;2;2;2;2;2;2;2;2
"221050 SAO PEDRO DO PIAUI";3;3;3;3;3;3;3;3;3;3;3;3
"221060 SAO RAIMUNDO NONATO";17;16;16;16;16;20;20;21;21;21;21;21
"221065 SIGEFREDO PACHECO";1;1;1;1;1;1;1;1;1;1;1;1
"221070 SIMOES";5;5;5;5;5;5;5;5;5;5;5;5
"221080 SIMPLICIO MENDES";4;4;4;4;4;4;4;4;4;4;4;4
"221090 SOCORRO DO PIAUI";1;1;1;1;1;1;1;1;1;1;1;1
"221097 TANQUE DO PIAUI";3;3;3;3;3;3;3;3;3;3;3;3
"221100 TERESINA";927;922;923;900;905;905;916;928;949;949;957;958
"221110 UNIAO";5;5;5;5;5;5;5;5;5;5;5;5
"221120 URUCUI";10;10;10;10;10;10;10;10;10;10;10;10
"221130 VALENCA DO PIAUI";19;19;19;19;19;18;18;18;18;18;18;18
"221140 VARZEA GRANDE";-;-;-;1;1;1;1;1;1;1;1;1
"230010 ABAIARA";13;13;13;13;13;13;13;13;13;13;13;13
"230020 ACARAU";44;44;44;44;45;45;48;48;48;48;48;48
"230030 ACOPIARA";29;29;29;29;29;29;29;29;29;29;29;30
"230040 AIUABA";5;5;5;5;5;5;5;5;5;5;5;5
"230050 ALCANTARAS";4;4;4;4;4;4;4;4;4;4;4;4
"230060 ALTANEIRA";3;3;3;3;3;3;3;3;3;3;3;3
"230070 ALTO SANTO";1;1;1;1;1;1;1;1;1;1;1;1
"230075 AMONTADA";1;1;1;1;1;1;1;1;1;1;1;1
"230080 ANTONINA DO NORTE";1;1;1;1;1;1;1;1;1;2;2;2
"230100 AQUIRAZ";16;16;16;16;16;14;14;14;16;16;16;16
"230110 ARACATI";51;51;51;43;43;43;43;43;43;43;43;43
"230120 ARACOIABA";11;11;11;9;9;9;9;9;9;9;9;9
"230130 ARARIPE";3;3;3;3;3;3;3;3;3;3;3;3
"230140 ARATUBA";2;2;2;2;2;2;2;2;2;2;2;2
"230160 ASSARE";11;11;11;11;11;11;11;11;11;12;12;12
"230170 AURORA";6;6;6;6;6;6;6;6;6;6;6;6
"230185 BANABUIU";1;1;1;1;1;1;1;1;1;1;1;1
"230190 BARBALHA";79;79;79;79;76;76;75;76;76;76;76;76
"230195 BARREIRA";1;1;1;1;1;1;1;1;1;1;1;1
"230200 BARRO";3;3;3;3;3;2;2;2;3;3;3;3
"230205 BARROQUINHA";3;3;3;3;3;3;3;3;3;3;3;3
"230210 BATURITE";25;25;25;26;26;26;26;26;26;26;26;28
"230220 BEBERIBE";17;17;17;17;17;17;17;17;17;17;17;17
"230230 BELA CRUZ";10;10;10;10;10;10;10;10;10;10;11;11
"230240 BOA VIAGEM";11;11;11;11;11;11;11;11;11;11;11;11
"230250 BREJO SANTO";86;86;86;86;86;86;86;86;86;86;86;88
"230260 CAMOCIM";22;22;22;25;25;25;25;25;25;25;25;25
"230270 CAMPOS SALES";22;22;22;22;22;22;22;22;22;22;21;21
"230280 CANINDE";54;57;57;57;57;57;58;58;58;58;58;58
"230290 CAPISTRANO";3;3;3;3;3;3;3;3;3;3;3;3
"230310 CARIRE";4;4;4;4;4;4;4;4;4;4;4;4
"230320 CARIRIACU";8;8;8;8;8;8;8;8;8;8;8;8
"230330 CARIUS";1;1;1;1;1;1;1;1;1;1;1;1
"230340 CARNAUBAL";6;6;6;6;6;6;6;6;6;6;6;6
"230350 CASCAVEL";13;13;13;13;14;14;14;14;14;15;15;15
"230360 CATARINA";5;5;5;5;5;5;5;5;5;5;5;5
"230365 CATUNDA";7;7;7;7;7;7;7;7;7;7;7;7
"230370 CAUCAIA";111;111;106;109;109;112;112;112;112;112;112;112
"230380 CEDRO";2;4;4;6;6;6;6;6;6;6;4;4
"230390 CHAVAL";5;5;5;6;6;6;6;6;6;6;6;7
"230393 CHORO";2;2;2;2;2;5;5;5;5;5;5;5
"230395 CHOROZINHO";2;2;2;2;2;2;2;2;2;2;2;2
"230400 COREAU";2;2;2;2;2;2;2;2;2;2;2;2
"230410 CRATEUS";40;40;40;40;40;41;41;41;41;41;41;41
"230420 CRATO";157;156;178;178;178;181;189;191;191;195;196;196
"230423 CROATA";3;3;3;3;3;3;3;3;3;3;3;3
"230425 CRUZ";21;19;19;22;22;22;22;22;23;24;20;20
"230428 EUSEBIO";13;13;13;13;15;14;14;14;14;14;15;15
"230430 FARIAS BRITO";12;12;12;12;12;12;12;12;12;12;12;12
"230435 FORQUILHA";2;2;2;2;2;2;2;2;2;2;2;2
"230440 FORTALEZA";5040;4952;4956;4948;4972;4985;4997;4888;4889;4894;4907;4912
"230445 FORTIM";4;4;4;4;4;4;4;4;4;4;4;4
"230450 FRECHEIRINHA";7;13;13;14;14;14;14;15;15;15;15;15
"230460 GENERAL SAMPAIO";1;1;1;1;1;1;1;1;1;1;1;1
"230470 GRANJA";6;6;12;14;14;14;14;14;14;14;14;14
"230480 GRANJEIRO";1;1;1;1;1;1;1;1;1;1;1;1
"230495 GUAIUBA";7;10;10;10;10;10;10;10;10;10;7;7
"230500 GUARACIABA DO NORTE";21;21;23;23;23;23;23;23;23;23;23;23
"230520 HIDROLANDIA";2;2;2;2;2;2;2;2;2;2;2;2
"230523 HORIZONTE";33;33;33;33;30;30;30;30;30;30;30;30
"230526 IBARETAMA";-;-;2;2;2;2;2;2;2;2;2;2
"230530 IBIAPINA";2;2;2;2;2;2;2;2;2;2;2;2
"230533 IBICUITINGA";2;2;2;2;2;2;2;2;2;2;2;2
"230535 ICAPUI";6;6;6;6;6;6;6;6;6;6;6;6
"230540 ICO";44;44;44;44;44;44;44;44;44;44;44;44
"230550 IGUATU";108;108;108;108;108;108;108;108;108;108;108;108
"230560 INDEPENDENCIA";13;13;12;12;12;12;12;12;12;12;12;12
"230565 IPAPORANGA";2;2;2;2;2;2;2;2;2;2;2;2
"230570 IPAUMIRIM";2;2;2;2;2;2;2;2;2;2;2;2
"230580 IPU";5;5;5;5;5;5;5;5;5;5;5;5
"230590 IPUEIRAS";13;13;13;13;13;13;13;13;13;13;13;13
"230600 IRACEMA";8;8;8;8;8;8;8;8;8;8;8;8
"230610 IRAUCUBA";6;6;6;6;6;6;6;6;6;6;6;6
"230620 ITAICABA";2;2;2;2;2;2;2;2;2;2;2;2
"230625 ITAITINGA";4;4;4;4;4;4;11;11;12;12;12;12
"230630 ITAPAGE";14;14;14;14;15;15;15;15;15;15;15;15
"230640 ITAPIPOCA";54;54;54;54;54;54;54;55;55;56;56;56
"230650 ITAPIUNA";1;1;1;1;1;1;1;1;1;1;1;1
"230655 ITAREMA";28;28;28;28;28;28;28;28;28;28;28;28
"230660 ITATIRA";2;2;2;2;2;2;2;2;2;2;2;2
"230670 JAGUARETAMA";1;1;1;1;1;1;1;1;1;1;1;1
"230690 JAGUARIBE";13;13;13;13;13;13;13;13;13;17;14;14
"230700 JAGUARUANA";11;11;12;12;12;12;12;12;12;12;12;12
"230710 JARDIM";5;5;5;5;5;5;5;5;5;5;5;5
"230720 JATI";-;-;-;-;-;2;2;2;2;2;2;2
"230725 JIJOCA DE JERICOACOARA";5;5;5;5;5;5;5;5;5;5;5;5
"230730 JUAZEIRO DO NORTE";586;587;588;593;595;597;597;614;618;627;627;629
"230740 JUCAS";3;3;3;3;3;3;3;3;3;3;3;3
"230750 LAVRAS DA MANGABEIRA";-;4;4;4;4;4;4;4;4;4;4;4
"230760 LIMOEIRO DO NORTE";58;58;58;58;58;59;59;60;60;60;60;60
"230763 MADALENA";4;4;4;4;4;4;4;4;4;4;3;3
"230765 MARACANAU";66;66;66;66;69;69;69;69;69;69;68;68
"230770 MARANGUAPE";40;40;40;40;40;41;41;50;50;50;50;50
"230780 MARCO";5;5;5;5;5;5;6;6;6;6;6;6
"230790 MARTINOPOLE";2;2;2;2;3;3;3;5;5;6;6;6
"230800 MASSAPE";1;1;1;1;2;2;2;2;2;2;2;2
"230810 MAURITI";26;26;26;26;24;30;30;30;30;30;29;29
"230820 MERUOCA";2;2;2;2;2;2;2;2;2;2;2;2
"230830 MILAGRES";10;10;6;19;19;19;19;19;19;19;19;19
"230835 MILHA";2;2;2;2;2;2;2;2;2;2;2;2
"230840 MISSAO VELHA";4;4;4;4;4;4;4;4;4;4;4;4
"230850 MOMBACA";4;4;4;4;4;4;4;4;4;4;4;4
"230870 MORADA NOVA";24;24;24;24;24;24;24;24;24;24;24;24
"230880 MORAUJO";5;5;5;5;5;5;5;5;5;5;5;5
"230900 MUCAMBO";10;10;10;10;10;10;10;10;10;10;10;10
"230910 MULUNGU";3;3;3;3;3;3;3;3;3;3;3;3
"230920 NOVA OLINDA";1;1;1;1;1;1;1;1;1;1;1;1
"230930 NOVA RUSSAS";6;6;6;7;7;7;7;7;7;7;7;7
"230940 NOVO ORIENTE";4;4;4;4;4;4;4;4;4;3;3;3
"230950 OROS";5;5;5;5;5;5;5;5;5;5;5;5
"230960 PACAJUS";7;7;7;8;8;8;8;8;8;8;8;8
"230970 PACATUBA";8;8;8;8;8;8;8;8;8;9;9;9
"230980 PACOTI";1;1;1;1;1;1;1;1;1;1;1;1
"230990 PACUJA";1;1;1;1;1;1;1;1;1;1;1;1
"231000 PALHANO";2;2;2;2;2;2;2;2;2;2;2;2
"231020 PARACURU";16;16;16;16;16;16;16;16;16;16;16;16
"231025 PARAIPABA";2;2;2;2;2;2;2;2;2;2;2;2
"231030 PARAMBU";4;4;4;4;4;4;4;4;4;4;4;4
"231050 PEDRA BRANCA";23;23;23;27;27;30;30;30;30;30;30;27
"231070 PENTECOSTE";1;1;2;2;2;2;2;2;2;2;2;2
"231080 PEREIRO";2;2;2;2;2;2;2;2;2;2;2;1
"231085 PINDORETAMA";2;2;2;2;2;2;2;2;2;2;2;2
"231090 PIQUET CARNEIRO";7;7;7;7;7;7;7;7;9;9;9;9
"231110 PORTEIRAS";4;4;4;4;4;4;4;4;4;4;4;4
"231120 POTENGI";10;10;10;10;10;10;10;10;10;11;11;11
"231126 QUITERIANOPOLIS";8;8;8;8;8;8;8;8;8;9;9;9
"231130 QUIXADA";134;134;134;134;134;134;134;134;135;138;138;138
"231135 QUIXELO";3;3;3;3;3;3;3;3;3;3;3;3
"231140 QUIXERAMOBIM";24;24;24;31;31;31;31;31;31;31;31;31
"231150 QUIXERE";15;15;15;15;15;15;15;15;15;15;15;15
"231160 REDENCAO";9;9;9;9;9;9;9;9;9;9;9;9
"231170 RERIUTABA";2;2;5;5;5;5;5;5;5;5;6;6
"231180 RUSSAS";39;39;39;39;39;39;39;39;39;39;39;39
"231195 SALITRE";1;1;1;1;1;1;1;1;1;1;1;1
"231200 SANTANA DO ACARAU";4;5;5;5;5;5;5;5;5;5;5;5
"231210 SANTANA DO CARIRI";2;2;2;2;2;2;2;2;2;2;2;2
"231220 SANTA QUITERIA";5;5;5;5;5;5;5;5;5;5;5;5
"231230 SAO BENEDITO";16;15;15;16;16;17;17;17;17;17;17;17
"231240 SAO GONCALO DO AMARANTE";20;20;21;21;21;21;21;21;25;25;25;25
"231250 SAO JOAO DO JAGUARIBE";-;-;-;-;-;-;-;-;-;-;2;2
"231260 SAO LUIS DO CURU";1;1;1;1;1;1;1;-;-;-;-;-
"231270 SENADOR POMPEU";12;12;12;12;12;12;12;12;12;12;12;12
"231280 SENADOR SA";1;1;1;1;1;1;1;1;1;1;1;1
"231290 SOBRAL";362;367;375;375;377;378;378;380;381;375;375;373
"231300 SOLONOPOLE";19;19;19;19;19;19;19;19;19;19;19;19
"231310 TABULEIRO DO NORTE";11;11;11;11;11;11;11;11;11;11;13;13
"231320 TAMBORIL";2;2;2;2;2;2;2;2;2;2;2;2
"231330 TAUA";30;30;30;30;30;33;33;33;33;33;33;33
"231335 TEJUCUOCA";2;2;2;2;2;2;2;2;2;2;2;2
"231340 TIANGUA";43;47;47;47;48;48;48;48;48;48;48;48
"231350 TRAIRI";7;7;7;7;7;7;7;7;7;7;7;7
"231360 UBAJARA";7;7;7;7;7;8;8;8;8;8;8;8
"231375 UMIRIM";1;1;2;2;2;2;2;2;2;1;1;1
"231380 URUBURETAMA";3;3;3;3;3;3;3;2;2;2;2;2
"231390 URUOCA";1;1;1;2;2;2;2;2;2;3;3;3
"231395 VARJOTA";5;5;5;5;5;5;5;5;5;5;5;5
"231400 VARZEA ALEGRE";11;11;11;11;11;11;11;11;11;11;11;11
"231410 VICOSA DO CEARA";8;7;10;16;20;20;28;28;28;28;31;31
"240010 ACARI";5;5;5;5;5;5;5;5;5;5;5;5
"240020 ACU";28;34;34;34;34;34;34;34;37;37;37;37
"240050 ALEXANDRIA";48;48;48;48;48;48;48;48;48;48;48;48
"240070 ALTO DO RODRIGUES";10;10;10;10;10;10;10;10;10;10;10;10
"240080 ANGICOS";4;4;4;4;4;4;4;4;4;4;4;4
"240090 ANTONIO MARTINS";1;1;1;1;1;1;1;1;1;1;1;1
"240100 APODI";24;25;25;25;25;25;26;26;26;26;26;29
"240110 AREIA BRANCA";7;7;8;8;8;8;8;8;8;8;8;8
"240120 ARES";2;2;2;2;2;2;2;2;2;2;2;2
"240140 BAIA FORMOSA";5;5;5;5;5;5;5;5;5;5;5;5
"240145 BARAUNA";13;8;8;8;8;8;8;8;8;8;8;8
"240150 BARCELONA";1;1;1;1;1;1;1;1;1;1;1;1
"240180 BREJINHO";11;11;11;11;11;11;11;11;11;11;11;11
"240185 CAICARA DO NORTE";2;2;2;2;2;2;2;2;2;2;2;2
"240190 CAICARA DO RIO DO VENTO";1;1;1;1;1;1;1;1;1;1;1;1
"240200 CAICO";121;121;121;122;127;128;127;128;129;129;129;129
"240210 CAMPO REDONDO";3;4;4;4;4;4;4;4;4;4;4;4
"240220 CANGUARETAMA";8;8;8;8;8;8;8;8;8;8;8;8
"240230 CARAUBAS";12;12;10;10;10;10;10;10;10;10;10;10
"240240 CARNAUBA DOS DANTAS";-;-;-;-;-;-;-;-;-;-;-;1
"240250 CARNAUBAIS";3;3;3;3;3;3;3;3;3;3;3;3
"240260 CEARA-MIRIM";34;34;34;34;34;34;34;34;34;42;42;42
"240300 CRUZETA";2;2;2;2;2;2;3;3;3;3;3;3
"240310 CURRAIS NOVOS";119;119;119;119;125;125;125;125;124;124;124;124
