CNES - Recursos Físicos - Ambulatório - Leitos de Repouso e Observação - Brasil
Leitos Repouso/Observação Indif por Município e Ano/mês compet.
Período:2024
"Município";"2024/Jan";"2024/Fev";"2024/Mar";"2024/Abr";"2024/Mai";"2024/Jun";"2024/Jul";"2024/Ago";"2024/Set";"2024/Out";"2024/Nov";"2024/Dez"
"210890 POCAO DE PEDRAS";8;8;8;8;8;8;8;8;8;8;8;8
"210923 PRESIDENTE MEDICI";4;4;4;4;4;4;4;4;4;4;4;4
"210930 PRESIDENTE VARGAS";2;2;2;2;2;2;2;2;2;2;2;2
"210945 RAPOSA";1;1;1;1;1;1;1;1;1;1;1;1
"210975 SANTA FILOMENA DO MARANHAO";1;1;1;1;1;1;1;1;1;1;1;1
"210980 SANTA HELENA";1;1;1;1;1;1;1;1;1;1;1;1
"210990 SANTA INES";7;7;7;7;7;7;7;7;7;7;7;7
"211000 SANTA LUZIA";6;6;6;6;6;6;6;6;6;6;6;6
"211010 SANTA QUITERIA DO MARANHAO";1;1;1;1;1;1;1;1;1;1;1;1
"211020 SANTA RITA";6;6;6;6;6;6;6;6;6;6;6;6
"211027 SANTO AMARO DO MARANHAO";1;1;1;1;1;1;1;1;1;1;1;1
"211030 SANTO ANTONIO DOS LOPES";2;2;2;2;2;2;2;2;2;2;2;2
"211040 SAO BENEDITO DO RIO PRETO";4;4;4;2;2;2;2;2;2;2;2;2
"211050 SAO BENTO";8;8;8;8;8;8;8;8;8;8;8;8
"211060 SAO BERNARDO";5;5;5;5;5;5;5;5;5;5;5;5
"211070 SAO DOMINGOS DO MARANHAO";1;1;1;1;1;1;1;1;1;1;1;1
"211080 SAO FELIX DE BALSAS";3;3;3;3;3;3;3;3;3;3;3;3
"211085 SAO FRANCISCO DO BREJAO";1;1;1;1;1;1;1;1;1;1;1;1
"211102 SAO JOAO DO CARU";1;1;1;1;1;1;1;1;1;1;1;1
"211110 SAO JOAO DOS PATOS";1;1;1;1;1;1;1;1;1;1;1;1
"211120 SAO JOSE DE RIBAMAR";-;-;-;5;5;5;5;5;5;5;5;5
"211125 SAO JOSE DOS BASILIOS";1;1;1;1;1;1;1;1;1;1;1;1
"211130 SAO LUIS";91;90;90;90;90;89;89;99;99;99;99;99
"211140 SAO LUIS GONZAGA DO MARANHAO";2;2;2;2;2;2;2;2;2;2;2;2
"211150 SAO MATEUS DO MARANHAO";2;2;2;2;2;2;2;2;2;2;2;2
"211167 SAO ROBERTO";4;4;4;4;4;4;4;4;4;4;4;4
"211170 SAO VICENTE FERRER";8;8;8;8;8;8;8;8;8;8;8;8
"211174 SENADOR ALEXANDRE COSTA";3;3;3;3;3;3;3;3;3;3;3;3
"211176 SENADOR LA ROCQUE";7;7;7;7;7;7;7;7;7;7;7;7
"211180 SITIO NOVO";5;5;5;5;5;5;5;5;5;5;5;5
"211190 SUCUPIRA DO NORTE";1;1;1;1;1;1;1;1;1;1;1;1
"211210 TIMBIRAS";2;2;2;2;2;2;2;2;2;2;2;2
"211220 TIMON";1;1;1;1;1;1;1;1;1;1;1;1
"211227 TUFILANDIA";1;1;1;1;1;1;1;1;1;1;1;1
"211230 TUNTUM";1;1;1;1;1;1;1;1;1;1;1;1
"211240 TURIACU";1;1;1;1;1;1;1;1;1;1;1;1
"211245 TURILANDIA";15;15;15;15;15;15;15;15;15;15;17;17
"211270 VARGEM GRANDE";1;1;1;1;1;1;1;1;1;1;1;1
"211280 VIANA";8;8;8;8;8;8;8;8;8;8;8;8
"211290 VITORIA DO MEARIM";2;2;2;2;2;2;2;2;2;2;2;2
"211400 ZE DOCA";3;3;3;3;3;3;3;3;3;3;3;3
"220010 AGRICOLANDIA";3;3;3;3;3;3;3;3;3;3;3;3
"220020 AGUA BRANCA";4;4;4;4;4;4;4;4;4;4;4;4
"220025 ALAGOINHA DO PIAUI";1;1;1;1;1;1;1;1;1;1;1;1
"220040 ALTOS";3;3;3;3;3;3;3;3;3;3;3;3
"220060 ANGICAL DO PIAUI";2;2;2;2;2;2;2;2;2;2;2;2
"220070 ANISIO DE ABREU";1;1;1;1;1;1;1;1;1;1;1;1
"220080 ANTONIO ALMEIDA";2;2;2;2;2;2;2;2;2;2;2;2
"220100 ARRAIAL";2;2;2;2;2;2;2;2;2;2;2;2
"220110 AVELINO LOPES";6;6;6;6;6;6;6;6;6;6;6;6
"220115 BAIXA GRANDE DO RIBEIRO";3;3;3;3;3;3;3;3;3;3;3;3
"220117 BARRA D'ALCANTARA";2;2;2;2;2;2;2;2;2;2;2;2
"220120 BARRAS";3;3;3;3;3;3;3;3;3;3;3;3
"220130 BARREIRAS DO PIAUI";2;2;2;2;2;2;2;2;2;2;2;2
"220140 BARRO DURO";1;1;1;1;1;1;1;1;1;1;1;1
"220150 BATALHA";2;2;2;2;2;2;2;2;2;2;2;2
"220155 BELA VISTA DO PIAUI";2;2;2;2;2;2;2;2;2;2;2;2
"220160 BENEDITINOS";1;1;1;1;1;1;1;2;2;2;2;2
"220173 BETANIA DO PIAUI";1;1;1;1;1;1;1;1;1;1;1;1
"220177 BOA HORA";4;4;4;4;4;4;4;4;4;4;4;4
"220180 BOCAINA";1;1;1;1;1;1;1;1;1;1;1;1
"220190 BOM JESUS";14;14;14;14;14;14;14;14;14;14;14;14
"220192 BONFIM DO PIAUI";1;1;1;1;1;1;1;1;1;1;1;1
"220194 BOQUEIRAO DO PIAUI";2;2;2;2;2;2;2;2;2;2;2;2
"220196 BRASILEIRA";2;2;2;2;2;2;2;2;2;2;2;2
"220200 BURITI DOS LOPES";6;6;6;6;6;6;6;6;6;6;6;6
"220205 CABECEIRAS DO PIAUI";2;2;2;2;2;2;2;2;2;2;2;2
"220208 CAJUEIRO DA PRAIA";4;4;4;4;4;4;4;4;4;4;4;4
"220209 CALDEIRAO GRANDE DO PIAUI";4;4;4;4;4;4;4;4;4;4;4;4
"220211 CAMPO ALEGRE DO FIDALGO";2;2;2;2;2;2;2;2;2;2;2;2
"220213 CAMPO GRANDE DO PIAUI";1;1;1;1;1;1;1;1;1;1;1;1
"220220 CAMPO MAIOR";13;13;13;13;13;13;13;13;13;13;13;13
"220225 CANAVIEIRA";4;4;4;4;4;4;4;4;4;4;4;4
"220230 CANTO DO BURITI";3;3;3;3;3;3;3;3;3;3;3;3
"220240 CAPITAO DE CAMPOS";1;1;1;1;1;1;1;1;1;1;1;1
"220245 CAPITAO GERVASIO OLIVEIRA";5;5;5;5;5;5;5;5;5;5;5;5
"220255 CARIDADE DO PIAUI";1;1;1;1;1;1;1;1;1;1;1;1
"220260 CASTELO DO PIAUI";4;4;4;4;4;4;4;4;4;4;4;4
"220270 COCAL";1;1;1;1;1;1;1;1;1;1;1;1
"220272 COCAL DOS ALVES";3;3;3;3;3;3;3;3;3;3;3;3
"220273 COIVARAS";3;3;3;3;3;3;3;3;3;3;3;3
"220275 COLONIA DO GURGUEIA";1;1;1;1;1;1;1;1;1;1;1;1
"220277 COLONIA DO PIAUI";3;3;3;3;3;3;3;3;3;3;3;3
"220280 CONCEICAO DO CANINDE";1;1;1;1;1;1;1;1;1;1;1;1
"220290 CORRENTE";6;6;6;6;6;6;6;6;6;6;6;6
"220300 CRISTALANDIA DO PIAUI";4;4;4;4;4;4;4;4;4;4;4;4
"220320 CURIMATA";2;2;2;2;2;2;2;2;2;2;2;2
"220327 CURRAL NOVO DO PIAUI";4;4;4;4;4;4;4;4;4;4;4;4
"220330 DEMERVAL LOBAO";6;6;6;6;6;6;6;6;6;6;6;6
"220335 DIRCEU ARCOVERDE";1;1;1;1;1;1;1;1;1;1;1;1
"220345 DOM INOCENCIO";6;6;6;6;6;6;6;6;6;6;6;6
"220360 ELISEU MARTINS";1;1;1;1;1;1;1;1;1;1;1;1
"220370 ESPERANTINA";9;9;9;9;9;9;9;9;9;9;9;9
"220380 FLORES DO PIAUI";2;2;2;2;2;2;2;2;2;2;2;2
"220385 FLORESTA DO PIAUI";2;2;2;2;2;2;2;2;2;6;6;6
"220390 FLORIANO";7;7;7;7;7;7;6;6;6;6;6;6
"220415 FRANCISCO MACEDO";4;4;4;4;4;4;4;4;4;4;4;4
"220420 FRANCISCO SANTOS";2;2;2;2;2;2;2;2;2;2;2;2
"220430 FRONTEIRAS";3;3;3;3;3;3;3;3;3;3;3;3
"220435 GEMINIANO";2;2;2;2;2;2;2;2;2;2;2;2
"220450 GUADALUPE";2;2;2;2;2;2;2;2;2;2;2;2
"220470 INHUMA";2;2;2;2;2;2;2;2;2;2;2;2
"220480 IPIRANGA DO PIAUI";2;2;2;2;2;2;2;2;2;2;2;2
"220490 ISAIAS COELHO";4;4;4;4;4;4;4;4;4;4;4;4
"220500 ITAINOPOLIS";6;6;6;6;6;6;6;6;6;6;6;6
"220510 ITAUEIRA";4;4;4;4;4;4;4;4;4;4;4;4
"220520 JAICOS";2;2;2;2;2;2;2;2;2;2;2;2
"220530 JERUMENHA";2;2;2;2;2;2;2;2;2;2;2;2
"220540 JOAQUIM PIRES";3;3;3;3;3;3;3;3;3;3;3;3
"220550 JOSE DE FREITAS";5;5;5;5;5;5;5;5;5;5;5;5
"220553 JUREMA";1;1;1;1;1;1;1;1;1;1;1;1
"220556 LAGOA DO BARRO DO PIAUI";3;3;3;3;3;3;3;3;3;3;3;3
"220558 LAGOA DO PIAUI";2;2;2;2;2;2;2;2;2;2;2;2
"220570 LUIS CORREIA";3;3;3;3;3;3;3;3;3;3;3;3
"220580 LUZILANDIA";1;1;1;1;1;1;1;1;1;1;1;1
"220600 MARCOS PARENTE";2;2;2;2;2;2;2;2;2;2;2;2
"220605 MASSAPE DO PIAUI";2;2;2;2;2;2;2;2;2;2;2;2
"220620 MIGUEL ALVES";3;3;3;3;3;3;3;3;3;3;3;3
"220635 MILTON BRANDAO";1;1;1;1;1;1;1;1;1;1;1;1
"220640 MONSENHOR GIL";3;3;3;3;3;3;3;3;3;3;3;3
"220650 MONSENHOR HIPOLITO";2;2;2;2;2;2;2;2;2;2;2;2
"220660 MONTE ALEGRE DO PIAUI";4;4;4;4;4;4;4;4;4;4;4;4
"220700 OEIRAS";6;6;6;6;6;6;6;6;6;6;6;6
"220710 OLHO D'AGUA DO PIAUI";1;1;1;1;1;1;1;1;1;1;1;1
"220720 PADRE MARCOS";3;3;3;3;3;3;3;3;3;3;3;3
"220735 PAJEU DO PIAUI";1;1;1;1;1;1;1;1;1;1;1;1
"220750 PALMEIRAIS";2;2;2;2;2;2;2;2;2;2;2;2
"220760 PARNAGUA";4;4;4;4;4;4;4;4;4;4;4;4
"220770 PARNAIBA";68;68;68;55;55;55;55;55;55;55;55;55
"220777 PATOS DO PIAUI";15;15;15;15;15;15;15;15;15;15;15;15
"220780 PAULISTANA";4;4;4;4;4;4;4;4;4;4;4;4
"220785 PAVUSSU";4;4;4;4;4;4;4;4;4;4;4;4
"220790 PEDRO II";4;4;4;4;4;4;4;4;4;4;4;4
"220793 PEDRO LAURENTINO";2;2;2;2;2;2;2;2;2;2;2;2
"220795 NOVA SANTA RITA";1;1;1;1;1;1;1;1;1;1;1;1
"220800 PICOS";25;25;25;25;25;25;25;24;24;24;24;24
"220810 PIMENTEIRAS";1;1;1;1;1;1;1;1;1;1;1;1
"220840 PIRIPIRI";2;2;2;2;2;2;2;2;2;2;2;2
"220850 PORTO";1;1;1;1;1;1;1;1;1;1;1;1
"220855 PORTO ALEGRE DO PIAUI";1;1;1;1;1;1;1;1;1;1;1;1
"220860 PRATA DO PIAUI";1;1;1;1;1;1;1;1;1;1;1;1
"220865 QUEIMADA NOVA";1;1;1;1;1;1;1;1;1;1;1;1
"220870 REDENCAO DO GURGUEIA";1;1;1;1;1;1;1;1;1;1;1;1
"220880 REGENERACAO";7;7;7;7;7;7;7;7;7;7;7;7
"220890 RIBEIRO GONCALVES";1;1;1;1;1;1;1;1;1;1;1;1
"220900 RIO GRANDE DO PIAUI";8;8;8;8;8;8;8;8;8;8;8;8
"220910 SANTA CRUZ DO PIAUI";3;3;3;3;3;3;3;3;3;3;3;3
"220937 SANTA ROSA DO PIAUI";2;2;2;2;2;2;2;2;2;2;2;2
"220965 SAO FRANCISCO DE ASSIS DO PIAUI";4;4;4;4;4;4;4;4;4;4;4;4
"220985 SAO JOAO DA CANABRAVA";-;-;-;-;-;-;1;1;1;1;1;1
"220990 SAO JOAO DA SERRA";2;2;2;2;2;2;2;2;2;2;2;2
"220995 SAO JOAO DA VARJOTA";2;2;2;2;2;2;2;2;2;2;2;2
"221000 SAO JOAO DO PIAUI";5;5;5;5;5;5;5;5;5;5;5;5
"221005 SAO JOSE DO DIVINO";5;5;5;5;5;5;5;5;5;5;5;5
"221020 SAO JOSE DO PIAUI";1;1;1;1;1;1;1;1;1;1;1;1
"221030 SAO JULIAO";1;1;1;1;1;1;1;1;1;1;1;1
"221050 SAO PEDRO DO PIAUI";4;4;4;4;4;4;4;4;4;4;4;4
"221060 SAO RAIMUNDO NONATO";29;29;29;29;29;29;29;21;21;21;17;17
"221063 SEBASTIAO LEAL";6;6;6;6;6;6;6;6;6;6;6;6
"221080 SIMPLICIO MENDES";1;1;1;1;1;1;1;1;1;1;1;1
"221090 SOCORRO DO PIAUI";2;2;2;2;2;2;2;2;2;2;2;2
"221093 SUSSUAPARA";4;4;4;4;4;4;4;4;4;4;4;4
"221095 TAMBORIL DO PIAUI";2;2;2;2;2;2;2;2;2;2;2;2
"221100 TERESINA";111;111;111;111;111;111;121;121;122;122;122;122
"221110 UNIAO";8;8;8;8;8;8;8;8;8;8;8;8
"221120 URUCUI";3;3;3;3;3;5;5;5;5;5;5;5
"221130 VALENCA DO PIAUI";2;2;2;2;2;2;2;2;2;2;2;2
"221140 VARZEA GRANDE";-;-;-;-;1;1;1;1;1;1;1;1
"230020 ACARAU";12;12;12;12;12;12;12;12;12;12;12;12
"230030 ACOPIARA";1;1;1;1;1;1;1;1;1;1;1;1
"230050 ALCANTARAS";6;6;6;6;6;6;6;6;6;6;6;6
"230060 ALTANEIRA";1;1;1;1;1;1;1;1;1;1;1;1
"230075 AMONTADA";3;3;3;3;3;3;3;3;3;3;3;3
"230100 AQUIRAZ";2;2;2;2;2;2;2;11;11;11;11;11
"230120 ARACOIABA";2;2;2;2;2;2;2;2;2;2;2;2
"230125 ARARENDA";1;1;1;1;1;1;1;1;1;1;1;1
"230130 ARARIPE";5;5;5;5;5;5;5;5;5;5;5;5
"230140 ARATUBA";8;8;8;8;8;8;8;8;8;8;8;8
"230170 AURORA";2;2;2;2;2;2;2;2;2;2;2;2
"230185 BANABUIU";3;3;3;3;3;3;3;3;3;3;3;3
"230190 BARBALHA";16;16;16;16;16;16;16;16;16;16;16;16
"230195 BARREIRA";1;1;1;1;1;1;1;1;1;1;1;1
"230210 BATURITE";3;3;3;3;3;3;3;3;3;3;3;3
"230220 BEBERIBE";25;25;25;25;25;25;25;25;25;25;25;25
"230230 BELA CRUZ";1;1;1;1;1;1;1;1;1;1;1;1
"230250 BREJO SANTO";1;1;1;1;1;1;1;1;1;1;1;1
"230260 CAMOCIM";16;16;16;16;16;16;16;16;16;16;16;16
"230270 CAMPOS SALES";2;2;2;2;2;2;2;2;2;2;2;2
"230280 CANINDE";9;9;9;9;9;9;9;9;9;9;9;9
"230290 CAPISTRANO";4;4;4;4;4;4;4;4;4;4;4;4
"230300 CARIDADE";4;4;4;4;4;4;4;4;4;4;4;4
"230320 CARIRIACU";5;5;5;5;5;5;5;5;5;5;5;5
"230330 CARIUS";2;2;2;2;2;2;2;2;2;2;2;2
"230350 CASCAVEL";18;18;18;18;18;18;18;18;18;18;18;18
"230360 CATARINA";2;2;2;2;2;2;2;2;2;2;2;2
"230370 CAUCAIA";7;7;7;7;7;7;7;7;7;7;7;7
"230380 CEDRO";1;1;1;1;1;1;1;1;1;1;1;1
"230390 CHAVAL";2;2;2;2;2;2;2;2;2;2;2;2
"230395 CHOROZINHO";1;1;1;1;1;1;1;1;1;1;1;1
"230410 CRATEUS";12;12;12;12;12;12;12;12;12;12;12;12
"230420 CRATO";22;22;22;22;22;22;22;22;22;22;22;22
"230423 CROATA";1;1;1;1;1;1;1;1;1;1;1;1
"230425 CRUZ";2;2;2;2;2;2;2;2;2;2;2;2
"230426 DEPUTADO IRAPUAN PINHEIRO";7;7;7;7;7;7;7;7;7;7;7;7
"230427 ERERE";2;2;2;2;2;2;2;2;2;2;2;2
"230428 EUSEBIO";18;18;18;18;18;18;18;18;18;18;18;18
"230440 FORTALEZA";493;449;455;455;452;455;455;455;455;454;454;454
"230450 FRECHEIRINHA";4;4;4;4;4;4;4;4;4;4;4;4
"230470 GRANJA";4;4;4;4;4;4;4;4;4;4;4;4
"230495 GUAIUBA";6;6;6;6;6;6;6;6;6;6;6;6
"230500 GUARACIABA DO NORTE";2;2;2;2;2;2;2;2;2;2;2;2
"230510 GUARAMIRANGA";3;3;3;3;3;3;3;3;3;3;3;3
"230523 HORIZONTE";11;11;11;11;11;11;11;11;11;12;12;12
"230530 IBIAPINA";2;2;2;2;2;2;2;2;2;2;2;2
"230533 IBICUITINGA";3;3;3;3;3;3;3;3;3;3;3;3
"230540 ICO";8;8;8;8;8;8;8;8;8;8;8;8
"230550 IGUATU";22;22;22;22;22;22;22;22;22;22;22;22
"230560 INDEPENDENCIA";8;8;8;8;8;8;8;8;8;8;8;8
"230565 IPAPORANGA";3;3;3;3;3;3;3;3;3;3;3;3
"230570 IPAUMIRIM";5;5;5;5;5;5;5;5;5;5;5;5
"230580 IPU";2;2;2;2;2;2;2;2;2;2;2;2
"230600 IRACEMA";2;2;2;2;2;2;2;2;2;2;2;2
"230610 IRAUCUBA";1;1;1;1;1;1;1;1;1;1;1;1
"230625 ITAITINGA";9;9;9;9;9;8;8;8;8;8;8;8
"230630 ITAPAGE";1;1;1;1;1;1;1;1;1;1;1;1
"230640 ITAPIPOCA";7;7;7;7;7;7;7;7;7;7;7;7
"230650 ITAPIUNA";3;3;3;3;3;3;3;3;3;3;3;3
"230660 ITATIRA";3;3;3;3;3;3;3;3;3;3;3;3
"230690 JAGUARIBE";8;8;7;7;7;7;7;7;7;7;7;7
"230700 JAGUARUANA";4;4;4;4;4;4;4;4;4;4;4;4
"230710 JARDIM";5;5;5;5;5;5;5;5;5;5;5;5
"230725 JIJOCA DE JERICOACOARA";17;17;17;17;17;17;17;17;17;17;17;17
"230730 JUAZEIRO DO NORTE";70;70;70;70;70;70;70;70;70;70;69;68
"230750 LAVRAS DA MANGABEIRA";2;2;2;2;2;2;2;2;2;2;2;2
"230760 LIMOEIRO DO NORTE";1;1;1;1;1;1;1;1;1;1;1;1
"230765 MARACANAU";7;7;7;7;7;7;7;7;7;7;7;7
"230770 MARANGUAPE";9;9;9;9;9;9;9;12;12;12;12;12
"230780 MARCO";2;2;2;2;2;2;2;2;2;2;2;2
"230820 MERUOCA";1;1;1;1;1;1;1;1;1;1;1;1
"230830 MILAGRES";2;2;2;2;2;2;2;2;2;2;2;2
"230835 MILHA";1;1;1;1;1;1;1;1;1;1;1;1
"230837 MIRAIMA";4;4;4;4;4;4;4;4;4;4;4;4
"230850 MOMBACA";4;4;4;4;4;4;4;4;4;4;4;4
"230860 MONSENHOR TABOSA";3;3;3;3;3;3;3;3;3;3;3;3
"230870 MORADA NOVA";4;4;4;4;4;4;4;4;4;4;4;4
"230880 MORAUJO";4;4;4;4;4;4;4;4;4;4;4;4
"230890 MORRINHOS";2;2;2;2;2;2;2;2;2;2;2;2
"230910 MULUNGU";2;2;2;2;2;2;2;2;2;2;2;2
"230920 NOVA OLINDA";1;1;1;1;1;1;1;1;1;1;1;1
"230930 NOVA RUSSAS";2;2;2;2;2;2;2;2;2;2;2;2
"230945 OCARA";6;6;6;6;6;6;6;6;6;6;6;6
"230950 OROS";3;3;3;3;3;3;3;3;3;3;3;3
"230960 PACAJUS";3;3;3;3;3;3;3;3;1;1;1;1
"230970 PACATUBA";1;1;1;1;1;1;1;1;1;1;1;1
"231000 PALHANO";2;2;2;2;2;2;2;2;2;2;2;2
"231010 PALMACIA";1;1;1;1;1;1;1;1;1;1;1;1
"231030 PARAMBU";11;11;11;11;11;11;11;11;11;11;11;11
"231050 PEDRA BRANCA";13;13;13;13;13;13;13;13;13;13;13;13
"231060 PENAFORTE";4;4;4;4;4;4;4;4;4;4;4;4
"231070 PENTECOSTE";4;4;4;4;4;4;4;4;4;4;4;4
"231080 PEREIRO";20;20;20;20;20;20;20;20;20;20;20;20
"231085 PINDORETAMA";4;4;4;4;4;4;4;4;4;4;4;4
"231090 PIQUET CARNEIRO";2;2;2;2;2;2;2;2;2;2;2;2
"231095 PIRES FERREIRA";6;6;6;6;6;6;6;6;6;6;6;6
"231110 PORTEIRAS";1;1;1;1;1;1;1;1;1;1;1;1
"231120 POTENGI";4;4;4;4;4;4;4;4;4;4;4;4
"231130 QUIXADA";41;41;41;41;41;41;41;41;41;41;41;41
"231135 QUIXELO";3;3;3;3;3;3;3;3;3;3;3;3
"231140 QUIXERAMOBIM";8;8;8;8;8;8;8;8;8;8;8;8
"231160 REDENCAO";1;1;1;1;1;1;1;1;1;1;1;1
"231170 RERIUTABA";5;5;5;5;5;5;5;5;5;5;5;5
"231180 RUSSAS";2;2;2;2;2;2;2;2;2;2;2;2
"231200 SANTANA DO ACARAU";14;14;14;14;14;14;14;14;14;14;14;14
"231220 SANTA QUITERIA";9;9;9;9;9;9;9;9;9;9;9;9
"231230 SAO BENEDITO";15;15;15;15;15;15;15;15;15;15;15;15
"231240 SAO GONCALO DO AMARANTE";6;6;6;6;6;6;6;6;6;6;6;6
"231250 SAO JOAO DO JAGUARIBE";3;3;3;3;3;3;3;3;3;3;3;3
"231270 SENADOR POMPEU";7;7;7;7;7;7;7;7;7;7;7;7
"231280 SENADOR SA";4;4;4;4;4;4;4;4;4;4;4;4
"231290 SOBRAL";73;73;73;73;73;73;73;73;73;73;73;73
"231310 TABULEIRO DO NORTE";6;6;6;6;6;6;6;6;6;6;7;7
"231320 TAMBORIL";5;5;5;5;5;5;5;5;5;5;5;5
"231330 TAUA";8;8;8;8;8;8;8;8;8;8;8;8
"231340 TIANGUA";12;13;13;13;13;13;13;13;13;13;13;13
"231355 TURURU";4;4;4;4;4;4;4;4;4;4;4;4
"231360 UBAJARA";2;2;2;2;2;2;2;2;2;2;2;2
"231375 UMIRIM";4;4;4;4;4;4;4;4;4;4;4;4
"231380 URUBURETAMA";6;6;6;6;6;6;6;6;6;6;6;6
"231390 URUOCA";4;4;4;4;4;4;4;4;4;4;4;4
"240020 ACU";8;8;8;8;8;8;8;8;8;8;8;8
"240040 AGUA NOVA";3;3;3;3;3;3;3;3;3;3;3;3
"240070 ALTO DO RODRIGUES";3;3;3;3;3;3;3;3;3;3;3;3
"240080 ANGICOS";2;2;2;2;2;2;2;2;2;2;2;2
"240100 APODI";2;2;2;2;2;2;2;2;2;2;2;2
"240110 AREIA BRANCA";2;2;2;2;2;2;2;2;2;2;2;2
"240120 ARES";6;6;6;6;6;6;6;6;6;6;6;6
"240140 BAIA FORMOSA";3;3;3;3;3;3;3;3;3;3;3;3
"240145 BARAUNA";1;1;1;1;1;1;1;1;1;1;1;1
"240150 BARCELONA";3;3;3;3;3;3;3;3;3;3;3;3
"240180 BREJINHO";4;4;4;4;4;4;4;4;4;4;4;4
"240185 CAICARA DO NORTE";2;2;2;2;2;2;2;2;2;2;2;2
"240200 CAICO";3;3;3;3;3;3;3;3;3;3;3;3
"240220 CANGUARETAMA";3;3;3;3;3;3;3;3;3;3;3;3
"240230 CARAUBAS";3;3;3;3;3;3;3;3;3;3;3;3
"240250 CARNAUBAIS";2;2;2;2;2;2;2;2;2;2;2;2
"240260 CEARA-MIRIM";1;1;1;1;1;1;1;1;1;1;1;1
"240310 CURRAIS NOVOS";2;2;2;2;6;6;6;6;6;6;6;6
"240320 DOUTOR SEVERIANO";5;5;5;5;5;5;5;5;5;5;5;5
"240325 PARNAMIRIM";38;38;38;34;34;34;34;34;34;34;34;34
"240330 ENCANTO";1;1;1;1;1;1;1;1;1;1;1;1
"240340 EQUADOR";2;2;2;2;2;2;2;2;2;2;2;2
"240350 ESPIRITO SANTO";4;4;4;4;4;4;4;4;4;4;4;4
"240360 EXTREMOZ";7;7;7;7;7;7;7;7;7;7;7;7
"240370 FELIPE GUERRA";1;1;1;1;1;1;1;1;1;1;1;1
"240375 FERNANDO PEDROZA";1;1;1;1;1;1;1;1;1;1;1;1
"240380 FLORANIA";1;1;1;1;1;1;1;1;1;1;1;1
"240400 FRUTUOSO GOMES";3;3;3;3;3;3;3;3;3;3;3;3
"240410 GALINHOS";1;1;1;1;1;1;1;1;1;1;1;1
"240420 GOIANINHA";12;12;12;12;12;12;12;12;12;12;12;12
"240460 IELMO MARINHO";16;19;19;19;19;19;19;19;19;19;19;19
"240470 IPANGUACU";2;2;2;2;2;2;2;2;2;2;2;2
"240480 IPUEIRA";5;5;5;5;5;5;5;5;5;5;5;5
"240485 ITAJA";1;1;1;1;1;1;1;1;1;1;1;1
"240490 ITAU";1;1;1;1;1;1;1;1;1;1;1;1
"240530 JANUARIO CICCO";2;2;2;2;2;2;2;2;2;2;2;2
"240560 JARDIM DE PIRANHAS";1;1;1;1;1;1;1;1;1;1;1;1
"240570 JARDIM DO SERIDO";4;4;4;4;4;4;4;4;4;4;4;4
"240580 JOAO CAMARA";1;1;1;1;1;1;1;1;1;1;1;1
"240600 JOSE DA PENHA";1;1;1;1;1;1;1;1;1;1;1;1
"240615 JUNDIA";1;1;1;1;1;1;1;1;1;1;1;1
"240620 LAGOA D'ANTA";2;2;2;2;2;2;2;2;2;2;2;2
"240630 LAGOA DE PEDRAS";2;2;2;2;2;2;2;2;2;2;2;2
"240660 LAGOA SALGADA";2;2;2;2;2;2;2;2;2;2;2;2
"240670 LAJES";1;1;1;1;1;1;1;1;1;1;1;1
"240680 LAJES PINTADAS";1;1;1;1;1;1;1;1;1;1;1;1
"240690 LUCRECIA";1;1;1;1;1;1;1;1;1;1;1;1
"240700 LUIS GOMES";2;2;2;2;2;2;2;2;2;2;2;2
"240710 MACAIBA";4;4;4;4;4;4;4;4;4;4;4;4
"240720 MACAU";4;4;4;4;4;4;4;4;4;4;4;4
"240725 MAJOR SALES";1;1;1;1;1;1;1;1;1;1;1;1
"240730 MARCELINO VIEIRA";1;1;1;1;1;1;1;1;1;1;1;1
"240740 MARTINS";2;2;2;2;2;2;2;2;2;2;2;2
"240750 MAXARANGUAPE";2;2;2;2;2;2;2;2;2;2;2;2
"240770 MONTANHAS";2;2;2;2;2;2;2;2;2;2;2;2
"240780 MONTE ALEGRE";11;11;11;11;11;11;11;11;11;11;11;11
"240790 MONTE DAS GAMELEIRAS";6;6;6;6;6;6;6;6;6;6;6;6
"240800 MOSSORO";6;6;6;6;6;6;6;6;6;6;6;6
"240810 NATAL";122;122;122;120;124;126;127;127;127;127;127;127
"240820 NISIA FLORESTA";2;2;2;2;2;2;2;2;2;2;2;2
"240850 OURO BRANCO";1;1;1;1;1;1;1;1;1;1;1;1
"240860 PARANA";2;2;2;2;2;2;2;2;2;2;2;2
"240870 PARAU";6;6;6;6;6;6;6;6;6;6;6;6
"240880 PARAZINHO";2;2;2;2;2;2;2;2;2;2;2;2
"240890 PARELHAS";6;6;6;6;6;6;6;6;6;6;6;6
"240895 RIO DO FOGO";1;1;1;1;1;1;1;1;1;1;1;1
"240910 PASSA E FICA";2;2;2;2;2;2;2;2;2;2;2;2
"240920 PASSAGEM";1;1;1;1;1;1;1;1;1;1;1;1
"240930 PATU";2;2;2;2;2;2;2;2;2;2;2;2
"240933 SANTA MARIA";3;3;3;3;3;3;3;3;3;3;3;3
"240940 PAU DOS FERROS";14;14;14;14;14;13;13;13;13;11;11;11
"240950 PEDRA GRANDE";3;3;3;3;3;3;3;3;3;3;3;3
