CNES - Recursos Físicos - Ambulatório - Leitos de Repouso e Observação - Brasil
Leitos Repouso/Observação Femin por Município e Ano/mês compet.
Período:2024
"Município";"2024/Jan";"2024/Fev";"2024/Mar";"2024/Abr";"2024/Mai";"2024/Jun";"2024/Jul";"2024/Ago";"2024/Set";"2024/Out";"2024/Nov";"2024/Dez"
"520140 APARECIDA DE GOIANIA";28;28;28;28;28;28;28;28;28;28;28;28
"520160 ARACU";4;4;4;4;4;4;4;4;4;4;4;4
"520310 BALIZA";3;3;3;3;3;3;3;3;3;3;3;3
"520330 BELA VISTA DE GOIAS";8;8;8;8;8;8;8;8;8;8;8;8
"520350 BOM JESUS DE GOIAS";1;1;1;1;1;1;1;1;1;1;1;1
"520357 BONOPOLIS";2;2;2;2;2;2;2;2;2;2;2;2
"520360 BRAZABRANTES";6;6;6;6;6;6;6;6;6;6;6;6
"520410 CACHOEIRA ALTA";6;6;6;6;6;6;6;6;6;6;6;6
"520465 CAMPINACU";2;2;2;2;2;2;2;2;2;2;2;2
"520490 CAMPOS BELOS";3;3;3;3;3;3;3;3;3;3;3;3
"520510 CATALAO";1;1;1;1;1;1;1;1;1;1;1;1
"520520 CATURAI";5;5;5;5;5;5;5;5;5;5;5;5
"520540 CERES";3;3;3;3;3;3;3;3;3;3;3;3
"520590 CORUMBAIBA";5;5;5;5;5;5;5;5;5;5;5;5
"520620 CRISTALINA";1;1;1;1;1;1;1;1;1;1;1;1
"520650 CROMINIA";3;3;3;3;3;3;3;3;3;3;3;3
"520680 DAMOLANDIA";5;5;5;5;5;5;5;5;5;5;5;5
"520740 EDEIA";2;2;2;2;2;2;2;2;2;2;2;2
"520800 FORMOSA";7;7;7;7;7;7;7;7;7;7;7;7
"520810 FORMOSO";6;6;6;6;6;6;6;6;6;6;6;6
"520860 GOIANESIA";3;3;3;3;3;3;3;3;3;3;3;3
"520870 GOIANIA";52;52;52;52;52;52;52;52;52;52;52;52
"520880 GOIANIRA";4;4;4;4;4;4;4;4;4;4;4;4
"520890 GOIAS";3;3;3;3;3;3;3;3;-;-;-;-
"520915 GOUVELANDIA";4;4;4;4;4;4;4;4;4;4;4;4
"520920 GUAPO";4;4;4;4;4;4;4;4;4;4;4;4
"520940 GUARANI DE GOIAS";2;2;2;2;2;2;2;2;2;2;2;2
"520970 HIDROLANDIA";7;7;7;7;7;7;7;7;7;7;7;7
"520980 HIDROLINA";3;3;3;3;3;3;3;3;3;3;3;3
"520995 INDIARA";1;1;1;1;1;1;1;1;1;1;1;1
"521000 INHUMAS";1;1;1;1;1;1;1;1;1;1;1;1
"521020 IPORA";1;1;1;1;1;1;1;1;1;1;1;1
"521090 ITAPACI";2;2;2;2;2;2;2;2;2;2;2;2
"521130 ITARUMA";5;5;5;5;5;5;5;5;5;5;5;5
"521140 ITAUCU";6;6;6;6;6;6;6;6;6;6;6;6
"521150 ITUMBIARA";15;15;15;15;15;15;15;15;15;15;15;15
"521205 JESUPOLIS";3;3;3;3;3;3;3;3;3;3;3;3
"521250 LUZIANIA";4;4;4;4;4;4;4;4;4;4;4;4
"521280 MARA ROSA";8;8;8;8;8;8;8;8;8;8;8;8
"521300 MAURILANDIA";1;1;1;1;1;1;1;1;1;1;1;1
"521310 MINEIROS";28;28;28;28;28;28;28;28;28;28;28;28
"521340 MOIPORA";2;2;2;2;2;2;2;2;2;2;2;2
"521370 MONTES CLAROS DE GOIAS";1;1;1;1;1;1;1;1;1;1;1;1
"521375 MONTIVIDIU";5;5;5;5;5;5;5;5;5;5;5;5
"521523 NOVO GAMA";1;1;1;1;1;1;1;1;1;1;1;1
"521540 OURO VERDE DE GOIAS";3;3;3;3;3;3;3;3;3;3;3;3
"521570 PALMEIRAS DE GOIAS";3;3;3;8;8;8;8;8;26;21;21;21
"521580 PALMELO";8;8;8;8;8;8;8;8;8;8;8;8
"521600 PANAMA";3;3;3;3;3;3;3;3;3;3;3;3
"521645 PEROLANDIA";7;7;7;7;7;7;7;7;7;7;7;7
"521740 PIRES DO RIO";2;2;2;2;2;2;2;2;2;2;2;2
"521760 PLANALTINA";3;3;3;3;3;3;3;3;3;3;3;3
"521770 PONTALINA";3;3;3;3;3;3;3;3;3;3;3;3
"521805 PORTEIRAO";1;1;1;1;1;1;1;1;1;1;1;1
"521839 PROFESSOR JAMIL";4;4;4;4;4;4;4;4;4;4;4;4
"521850 QUIRINOPOLIS";3;3;3;3;3;3;3;3;3;3;3;3
"521878 RIO QUENTE";3;3;3;3;3;3;3;3;3;3;3;3
"521880 RIO VERDE";14;12;12;12;12;12;12;12;12;12;12;12
"521910 SANTA BARBARA DE GOIAS";3;3;3;3;3;3;3;3;3;3;3;3
"521950 SANTA ROSA DE GOIAS";4;4;4;4;4;4;4;4;4;4;4;4
"521971 SANTO ANTONIO DA BARRA";3;3;3;3;3;3;3;3;3;3;3;3
"521980 SAO DOMINGOS";4;4;4;4;4;4;4;4;4;4;4;4
"521990 SAO FRANCISCO DE GOIAS";3;3;3;3;3;3;3;3;3;3;3;3
"522015 SAO LUIZ DO NORTE";1;1;1;1;1;1;1;1;1;1;1;1
"522045 SENADOR CANEDO";2;2;2;2;2;2;2;2;2;2;2;2
"522070 SITIO D'ABADIA";4;4;4;4;4;4;4;4;4;4;4;4
"522119 TEREZOPOLIS DE GOIAS";3;3;3;3;3;3;3;3;3;3;3;3
"522130 TRES RANCHOS";3;3;3;3;3;3;3;3;3;3;3;3
"522140 TRINDADE";1;1;1;1;1;1;1;1;1;1;1;1
"522155 TURVELANDIA";3;3;3;3;3;3;3;3;3;3;3;3
"522157 UIRAPURU";4;4;4;4;4;4;4;4;4;4;4;4
"522160 URUACU";1;1;1;1;1;1;1;1;1;1;1;1
"522180 URUTAI";2;2;2;2;2;2;2;2;2;2;2;2
"522200 VIANOPOLIS";4;4;4;4;4;4;4;4;4;4;4;4
"530010 BRASILIA";16;16;16;16;16;16;16;16;16;16;16;16
"Total";7289;7343;7348;7373;7433;7490;7492;7493;7511;7523;7551;7539
 Fonte: Ministério da Saúde - Cadastro Nacional dos Estabelecimentos de Saúde do Brasil - CNES
 Nota:
 - Os dados relativos ao Cadastro Nacional de Estabelecimentos de Saúde (CNES) exibidos no TABNET referem-se aos registros constantes no Banco de Dados Nacional do CNES com status ATIVO.
 - A partir do processamento de junho de 2012, houve mudança na classificação da natureza e esfera dos estabelecimentos. Com isso, temos que:
 
 Até maio de 2012 estas informações estão disponíveis como "Natureza" e "Esfera Administrativa".
 De junho de 2012 a outubro de 2015, estão disponíveis tanto como "Natureza" e "Esfera Administrativa", como "Natureza Jurídica" e "Esfera Jurídica".
 A partir de novembro de 2015, estão disponíveis como "Natureza Jurídica" e "Esfera Jurídica".
 
